ESTACAO,DATA,ANO,rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A807,2017-08-19,2017,4.2,428.2,14.583333333333334,16.5,13.4,100.0,84.0,6.8,1.7291666666666667
A807,2017-08-20,2017,7.8,1387.3,13.879166666666668,16.5,11.9,93.0,73.0,12.7,1.6041666666666667
A807,2017-08-21,2017,6.0,2813.9,9.505,12.5,6.8,72.0,54.0,8.5,2.7
A807,2017-08-22,2017,0.2,1805.7,11.305263157894736,15.6,7.2,100.0,62.0,10.7,3.0157894736842104
A807,2017-08-23,2017,0.0,1946.6,14.279166666666669,20.0,11.8,100.0,61.0,8.5,2.283333333333333
A807,2017-08-24,2017,0.0,2802.9,16.354166666666668,24.7,12.9,100.0,46.0,6.1,1.9166666666666667
A807,2017-08-25,2017,0.0,2643.9,15.4375,20.8,12.0,99.0,55.0,7.6,2.4166666666666665
A807,2017-08-26,2017,0.0,2868.4,18.275,26.3,12.2,100.0,27.0,8.0,1.8291666666666664
A807,2017-08-27,2017,0.0,2862.2,18.55,27.8,12.6,100.0,25.0,5.8,1.2625
A807,2017-08-28,2017,0.0,2579.1,17.55,25.7,12.7,82.0,34.0,5.4,1.525
A807,2017-08-29,2017,0.0,2783.7,19.0875,29.6,12.3,86.0,28.0,5.9,1.2625
A807,2017-08-30,2017,0.0,2865.9,22.129166666666663,31.0,14.0,98.0,21.0,8.3,1.4416666666666669
A807,2017-08-31,2017,0.0,1203.4,15.054166666666667,19.5,13.0,100.0,71.0,8.5,2.6375
A807,2017-09-01,2017,0.0,1558.9,14.675,17.8,13.1,100.0,65.0,9.0,2.9166666666666665
A807,2017-09-02,2017,0.0,1419.2,14.379166666666668,18.0,12.6,100.0,66.0,7.2,2.375
A807,2017-09-03,2017,0.0,2957.1,17.079166666666666,26.5,11.3,100.0,34.0,7.0,1.4208333333333334
A807,2017-09-04,2017,0.0,3009.9,18.616666666666667,26.9,9.9,95.0,30.0,10.9,1.7291666666666667
A807,2017-09-05,2017,0.0,2931.1,20.34583333333333,28.1,12.2,86.0,21.0,9.0,1.6625
A807,2017-09-06,2017,0.0,2865.3,17.833333333333332,26.8,14.2,100.0,29.0,7.8,2.3000000000000003
A807,2017-09-07,2017,0.0,2983.8,18.916666666666668,28.1,12.4,100.0,22.0,6.9,1.8416666666666668
A807,2017-09-08,2017,0.0,2934.1,19.666666666666668,28.3,12.8,100.0,20.0,6.8,1.6625
A807,2017-09-09,2017,0.0,2821.4,20.516666666666666,29.0,14.5,100.0,23.0,8.4,1.5958333333333332
A807,2017-09-10,2017,0.0,2928.0,20.45,28.5,12.7,100.0,27.0,9.4,2.066666666666667
A807,2017-09-11,2017,0.0,2859.1,22.42083333333333,30.7,14.5,80.0,24.0,8.0,1.7333333333333334
A807,2017-09-12,2017,0.0,2857.3,21.366666666666664,28.9,16.1,100.0,29.0,8.4,1.9166666666666667
A807,2017-09-13,2017,0.0,2987.6,20.40833333333333,29.2,12.7,100.0,24.0,9.3,2.0625
A807,2017-09-14,2017,0.0,3036.9,23.241666666666664,31.0,14.8,94.0,26.0,13.3,2.6333333333333333
A807,2017-09-15,2017,0.0,2809.7,22.67083333333333,31.5,17.1,100.0,21.0,9.7,2.1166666666666667
A807,2017-09-16,2017,0.0,2917.2,21.329166666666666,30.9,16.2,100.0,16.0,10.0,2.379166666666667
A807,2017-09-17,2017,0.0,3045.7,20.075,29.5,16.2,100.0,28.0,8.5,2.2166666666666663
A807,2017-09-18,2017,0.0,2850.2,18.10833333333333,25.3,14.6,100.0,51.0,7.3,2.154166666666667
A807,2017-09-19,2017,0.0,2886.0,19.95833333333333,30.3,14.3,85.0,18.0,6.8,1.7166666666666668
A807,2017-09-20,2017,0.0,3070.7,19.379166666666663,27.5,14.7,100.0,24.0,8.2,2.0375
A807,2017-09-21,2017,0.0,3100.8,19.52083333333333,30.0,11.5,100.0,21.0,7.9,1.45
A807,2017-09-22,2017,0.0,2938.6,22.5375,30.5,15.0,100.0,24.0,7.6,1.65
A807,2017-09-23,2017,0.0,2836.6,21.25,25.3,17.7,83.0,40.0,8.6,1.9666666666666668
A807,2017-09-24,2017,0.0,914.2,16.845833333333335,19.0,15.7,95.0,69.0,8.8,2.595833333333333
A807,2017-09-25,2017,0.0,3039.5,17.712500000000002,23.3,15.3,96.0,47.0,9.1,2.85
A807,2017-09-26,2017,0.0,2972.0,16.954166666666666,24.1,11.9,100.0,46.0,8.0,2.058333333333333
A807,2017-09-27,2017,0.0,3107.0,20.329166666666666,28.9,14.7,100.0,21.0,11.0,1.8041666666666665
A807,2017-09-28,2017,0.0,2620.1,17.75,22.7,15.4,100.0,37.0,9.6,2.716666666666667
A807,2017-09-29,2017,3.6,606.7,15.079166666666666,16.6,14.3,100.0,79.0,8.9,2.4541666666666666
A807,2017-09-30,2017,5.2,1403.5,16.370833333333334,20.3,14.8,100.0,67.0,8.5,1.9541666666666664
A807,2017-10-01,2017,0.0,2707.9,19.17083333333333,25.3,15.6,94.0,49.0,13.1,3.525
A807,2017-10-02,2017,9.4,1725.5,17.270833333333332,21.1,14.6,82.0,62.0,14.3,4.254166666666666
A807,2017-10-03,2017,2.4,3294.9,14.7375,19.9,10.1,100.0,26.0,11.5,3.3625000000000003
A807,2017-10-04,2017,0.0,3461.8,15.443478260869565,22.4,8.4,100.0,30.0,9.3,2.0565217391304347
A807,2017-10-05,2017,0.0,3244.9,18.42608695652174,27.9,9.6,100.0,33.0,9.0,2.234782608695652
A807,2017-10-06,2017,7.2,3135.9,21.441666666666663,31.2,15.5,95.0,34.0,13.7,2.095833333333333
A807,2017-10-07,2017,5.2,1686.6,17.425,20.8,15.2,100.0,66.0,8.2,2.2625
A807,2017-10-08,2017,8.8,1896.9,18.066666666666663,23.8,14.7,100.0,51.0,8.9,2.3625000000000003
A807,2017-10-09,2017,2.2,1284.4,18.14583333333333,21.4,15.7,80.0,56.0,13.9,2.4541666666666666
A807,2017-10-10,2017,0.0,2094.1,18.79583333333333,24.7,14.2,89.0,47.0,13.8,1.0875
A807,2017-10-11,2017,20.2,2956.4,21.6875,32.3,16.3,78.0,33.0,10.2,1.9083333333333328
A807,2017-10-12,2017,10.6,3098.6,21.275,32.1,15.9,100.0,31.0,12.9,2.4833333333333334
A807,2017-10-13,2017,0.4,3137.9,22.45,31.5,17.1,100.0,32.0,16.1,2.1625
A807,2017-10-14,2017,6.0,2825.8,19.70833333333333,27.6,14.8,99.0,49.0,8.0,1.7
A807,2017-10-15,2017,0.2,1372.6,14.579166666666666,17.3,12.4,100.0,66.0,9.3,2.6375
A807,2017-10-16,2017,0.0,2487.9,15.4,20.6,13.1,100.0,56.0,8.7,2.8166666666666664
A807,2017-10-17,2017,0.2,1525.5,16.495833333333334,20.7,13.7,100.0,64.0,8.7,2.4208333333333334
A807,2017-10-18,2017,0.0,3591.4,21.9625,30.8,14.8,75.0,30.0,9.2,2.004166666666667
A807,2017-10-19,2017,11.6,3424.2,21.4625,31.4,17.1,100.0,33.0,20.3,2.4625
A807,2017-10-20,2017,0.0,998.0,16.575,18.0,14.9,100.0,74.0,7.0,2.3875
A807,2017-10-21,2017,5.0,1515.5,18.079166666666666,22.3,15.9,96.0,62.0,13.8,2.2666666666666666
A807,2017-10-22,2017,1.0,1468.8,17.395833333333332,19.8,15.2,100.0,64.0,12.3,2.8166666666666664
A807,2017-10-23,2017,1.0,1457.4,14.029166666666669,16.9,11.8,100.0,65.0,7.0,2.566666666666667
A807,2017-10-24,2017,0.0,3012.8,15.366666666666667,21.7,11.4,100.0,50.0,7.7,2.4458333333333333
A807,2017-10-25,2017,7.4,1523.7,15.579166666666666,19.4,13.7,100.0,66.0,7.7,2.1333333333333333
A807,2017-10-26,2017,0.2,2619.9,17.783333333333335,23.5,14.3,100.0,51.0,10.5,2.0708333333333333
A807,2017-10-27,2017,7.0,1389.4,17.545833333333334,20.7,15.7,84.0,67.0,12.0,2.6041666666666665
A807,2017-10-28,2017,0.0,3855.3,20.204166666666666,27.7,14.9,100.0,28.0,13.2,4.325
A807,2017-10-29,2017,4.0,1941.7,17.258333333333333,22.8,14.8,98.0,51.0,8.1,2.2041666666666666
A807,2017-10-30,2017,5.0,1444.9,16.9375,22.0,13.9,80.0,57.0,11.4,1.2958333333333334
A807,2017-10-31,2017,1.8,2647.1,17.4875,24.2,14.6,97.0,49.0,8.6,1.55
A807,2017-11-01,2017,0.0,3789.6,15.733333333333334,21.6,12.0,100.0,45.0,8.5,2.654166666666667
A807,2017-11-02,2017,0.0,3804.9,16.2375,22.0,12.4,78.0,48.0,10.3,3.125
A807,2017-11-03,2017,1.4,1852.9,15.220833333333331,20.5,11.3,95.0,55.0,9.0,1.995833333333333
A807,2017-11-04,2017,7.6,1785.1,17.308333333333334,21.9,14.7,100.0,66.0,14.3,1.95
A807,2017-11-05,2017,1.6,1575.2,15.5625,17.9,14.0,99.0,67.0,7.6,2.0
A807,2017-11-06,2017,0.0,1062.2,14.454166666666666,16.9,12.0,100.0,72.0,6.3,1.6541666666666668
A807,2017-11-07,2017,0.2,3425.2,15.558333333333332,21.3,11.5,100.0,51.0,9.6,2.5916666666666663
A807,2017-11-08,2017,0.2,1283.8,15.45,18.4,12.9,98.0,65.0,8.8,2.270833333333333
A807,2017-11-09,2017,0.0,2942.3,18.7375,25.5,15.1,100.0,53.0,6.6,1.7083333333333333
A807,2017-11-10,2017,30.8,2759.4,19.23333333333333,26.8,16.3,81.0,53.0,11.1,2.191666666666667
A807,2017-11-11,2017,0.0,3387.0,18.695833333333333,24.3,14.2,78.0,26.0,9.0,1.5916666666666668
A807,2017-11-12,2017,0.0,4028.9,19.654166666666665,27.1,13.9,69.0,17.0,11.7,3.079166666666667
A807,2017-11-13,2017,0.0,3980.3,18.9625,27.7,10.5,100.0,14.0,8.3,1.4166666666666667
A807,2017-11-14,2017,0.0,3950.3,18.73333333333333,25.7,11.1,80.0,27.0,9.2,2.3916666666666666
A807,2017-11-15,2017,0.0,3835.9,21.120833333333334,30.4,11.7,86.0,29.0,9.9,1.9
A807,2017-11-16,2017,0.0,3745.6,24.90833333333333,31.9,17.8,80.0,30.0,11.5,2.191666666666667
A807,2017-11-17,2017,6.6,2630.8,21.320833333333333,27.5,16.6,100.0,46.0,9.1,2.3041666666666667
A807,2017-11-18,2017,9.4,1498.9,18.679166666666667,20.9,15.7,100.0,73.0,16.1,1.9041666666666668
A807,2017-11-19,2017,0.2,2259.0,17.9875,22.7,15.9,100.0,62.0,8.8,1.7291666666666667
A807,2017-11-20,2017,0.0,2567.9,18.625,24.2,15.9,100.0,56.0,8.8,2.4458333333333333
A807,2017-11-21,2017,6.4,3222.8,19.39166666666667,27.1,16.4,100.0,47.0,8.0,2.208333333333333
A807,2017-11-22,2017,0.8,2641.4,17.175,22.8,14.0,88.0,54.0,9.5,2.1208333333333336
A807,2017-11-23,2017,0.0,2033.8,16.091666666666665,21.9,13.0,100.0,56.0,7.9,2.395833333333333
A807,2017-11-24,2017,0.0,3703.4,20.7125,28.7,14.9,99.0,27.0,7.8,2.0125
A807,2017-11-25,2017,0.0,3507.0,20.78333333333333,26.9,15.7,86.0,37.0,9.6,2.3833333333333333
A807,2017-11-26,2017,12.0,3441.5,20.9625,27.0,16.8,93.0,45.0,12.7,3.733333333333333
A807,2017-11-27,2017,0.0,3329.1,20.1875,26.9,16.4,100.0,55.0,8.7,2.404166666666667
A807,2017-11-28,2017,0.0,3759.5,19.758333333333333,25.5,16.4,100.0,49.0,10.1,2.25
A807,2017-11-29,2017,0.2,3955.8,18.841666666666665,26.3,14.2,84.0,38.0,9.1,2.566666666666667
A807,2017-11-30,2017,0.0,3080.7,18.104166666666668,23.4,14.2,85.0,42.0,10.5,2.708333333333333
A807,2017-12-01,2017,0.0,3208.3,17.45,22.4,14.9,83.0,56.0,10.4,2.825
A807,2017-12-02,2017,0.0,2661.8,18.15833333333333,23.0,15.5,99.0,57.0,9.5,2.6875
A807,2017-12-03,2017,0.0,3296.5,19.83333333333333,27.9,14.5,100.0,33.0,8.6,1.825
A807,2017-12-04,2017,0.4,3605.1,22.004166666666663,28.9,16.8,100.0,36.0,8.3,1.775
A807,2017-12-05,2017,6.0,1319.4,19.604166666666668,22.7,18.1,100.0,69.0,8.6,2.1
A807,2017-12-06,2017,0.0,2967.7,20.416666666666668,26.6,16.7,91.0,55.0,8.4,2.2416666666666667
A807,2017-12-07,2017,3.4,2381.2,19.7,25.7,16.4,100.0,49.0,7.0,1.5458333333333334
A807,2017-12-08,2017,0.0,3821.1,21.6,29.0,17.7,100.0,38.0,9.3,2.033333333333333
A807,2017-12-09,2017,0.0,3902.3,21.04583333333333,29.0,16.2,93.0,33.0,10.7,1.8
A807,2017-12-10,2017,0.4,3624.5,22.329166666666666,30.1,17.0,100.0,18.0,8.1,1.9291666666666665
A807,2017-12-11,2017,0.0,3147.1,21.15,27.7,16.2,81.0,41.0,11.6,2.6666666666666665
A807,2017-12-12,2017,0.0,1589.2,15.670833333333334,18.3,14.3,100.0,69.0,8.9,3.0083333333333333
A807,2017-12-13,2017,0.0,2334.0,17.912499999999998,23.2,14.6,100.0,59.0,7.4,2.3208333333333333
A807,2017-12-14,2017,0.0,3885.3,21.5625,31.0,15.7,100.0,27.0,7.7,1.7125
A807,2017-12-15,2017,12.4,3506.3,21.616666666666664,25.3,17.4,100.0,54.0,9.4,1.8333333333333333
A807,2017-12-16,2017,0.0,3424.8,23.454166666666666,31.4,18.5,99.0,30.0,7.5,1.9666666666666668
A807,2017-12-17,2017,6.4,3518.5,24.0875,31.5,18.0,100.0,37.0,13.9,2.5541666666666667
A807,2017-12-18,2017,0.2,2228.2,20.45,24.0,18.3,100.0,67.0,9.1,2.1791666666666667
A807,2017-12-19,2017,0.0,2844.2,20.6125,25.9,17.6,100.0,59.0,7.5,2.404166666666667
A807,2017-12-20,2017,3.8,2706.9,20.754166666666663,26.0,18.6,85.0,52.0,8.6,1.9083333333333328
A807,2017-12-21,2017,0.6,2034.7,20.4,23.5,18.3,92.0,63.0,5.0,1.4333333333333331
A807,2017-12-22,2017,6.8,3176.8,22.254166666666663,29.6,17.9,97.0,39.0,9.5,1.6958333333333335
A807,2017-12-23,2017,2.4,2712.9,21.758333333333336,26.4,19.6,100.0,58.0,14.3,2.7416666666666667
A807,2017-12-24,2017,2.2,2443.8,22.3,26.2,19.6,100.0,57.0,13.0,3.391666666666667
A807,2017-12-25,2017,7.8,1201.9,17.941666666666666,20.2,16.4,100.0,73.0,7.8,2.1
A807,2017-12-26,2017,0.6,1366.6,18.629166666666663,22.9,15.7,98.0,66.0,6.6,1.9208333333333327
A807,2017-12-27,2017,1.4,2227.8,21.054166666666667,26.2,18.3,84.0,54.0,6.9,1.3916666666666666
A807,2017-12-28,2017,1.6,2724.6,21.2375,26.6,18.8,100.0,54.0,9.1,2.0916666666666663
A807,2017-12-29,2017,5.8,1200.7,18.766666666666666,21.2,17.5,97.0,75.0,7.9,2.1666666666666665
A807,2017-12-30,2017,1.4,2404.2,19.604166666666668,25.1,16.8,100.0,67.0,8.8,1.1333333333333333
A807,2017-12-31,2017,8.2,3666.7,21.620833333333334,28.5,18.8,97.0,48.0,11.6,2.275
A807,2018-01-01,2018,13.8,3388.3,22.3,29.6,18.4,80.0,47.0,10.8,2.2583333333333333
A807,2018-01-02,2018,4.6,2981.0,21.97083333333333,25.3,18.9,100.0,59.0,14.2,3.516666666666667
A807,2018-01-03,2018,0.0,3505.7,22.175,28.2,19.1,100.0,32.0,7.8,2.904166666666667
A807,2018-01-04,2018,0.0,3973.8,21.091666666666665,28.7,14.1,99.0,29.0,8.5,2.0541666666666667
A807,2018-01-05,2018,0.0,3821.2,21.604166666666668,29.8,15.0,100.0,27.0,7.3,2.0166666666666666
A807,2018-01-06,2018,3.0,2915.5,21.633333333333336,29.5,17.6,100.0,33.0,13.7,1.9166666666666667
A807,2018-01-07,2018,0.2,2519.8,18.254166666666663,24.0,16.6,100.0,61.0,9.2,2.891666666666667
A807,2018-01-08,2018,0.8,1511.9,17.158333333333335,20.3,15.8,100.0,69.0,8.9,2.495833333333333
A807,2018-01-09,2018,1.8,895.4,18.091666666666665,21.4,15.8,99.0,75.0,6.9,1.6
A807,2018-01-10,2018,1.2,1519.4,19.3625,22.6,17.6,98.0,66.0,5.2,1.3375
A807,2018-01-11,2018,4.2,2387.3,20.17083333333333,23.7,18.0,98.0,57.0,12.4,2.1333333333333333
A807,2018-01-12,2018,10.4,3223.1,20.279166666666665,25.2,17.6,100.0,58.0,13.1,2.4916666666666667
A807,2018-01-13,2018,2.0,3761.3,20.883333333333333,27.2,18.6,100.0,44.0,10.3,3.016666666666667
A807,2018-01-14,2018,6.2,3473.9,21.629166666666663,27.4,19.0,87.0,54.0,13.7,2.775
A807,2018-01-15,2018,0.2,3092.1,22.17083333333333,28.5,19.2,100.0,49.0,12.6,3.775
A807,2018-01-16,2018,6.8,2680.0,22.441666666666663,27.9,19.6,100.0,49.0,7.9,2.216666666666667
A807,2018-01-17,2018,12.2,2914.5,21.53333333333333,26.7,19.1,80.0,55.0,9.0,1.9083333333333328
A807,2018-01-18,2018,0.4,2880.3,22.679166666666664,28.8,19.2,77.0,45.0,14.6,3.6833333333333336
A807,2018-01-19,2018,24.4,2325.7,20.425,26.4,18.1,99.0,56.0,9.3,1.6666666666666667
A807,2018-01-20,2018,12.2,2617.3,19.55,24.0,17.1,99.0,65.0,7.2,1.9208333333333327
A807,2018-01-21,2018,33.0,2942.0,20.8125,28.2,17.2,99.0,50.0,15.2,1.6291666666666669
A807,2018-01-22,2018,5.2,3799.8,22.71666666666667,30.1,18.1,100.0,46.0,12.2,1.945833333333333
A807,2018-01-23,2018,2.4,3623.5,23.4375,30.6,19.3,98.0,42.0,14.4,2.4291666666666667
A807,2018-01-24,2018,7.4,3838.0,22.85,31.0,18.5,90.0,45.0,10.7,2.5
A807,2018-01-25,2018,1.6,2412.4,21.03333333333333,25.9,18.3,93.0,59.0,9.5,1.775
A807,2018-01-26,2018,0.4,1262.2,18.53333333333333,20.2,16.9,100.0,70.0,9.2,2.5166666666666666
A807,2018-01-27,2018,0.4,2024.7,17.962500000000002,22.3,15.5,99.0,63.0,8.2,2.4625
A807,2018-01-28,2018,0.0,3039.6,21.2125,27.9,17.1,100.0,50.0,6.1,1.7125
A807,2018-01-29,2018,16.8,2194.9,21.05,26.7,16.6,100.0,52.0,9.8,2.15
A807,2018-01-30,2018,0.6,2402.4,18.3,23.1,15.1,80.0,48.0,8.9,2.0375
A807,2018-01-31,2018,1.0,3696.1,19.97083333333333,26.9,16.3,100.0,45.0,9.5,2.3583333333333334
A807,2018-02-01,2018,0.8,2885.5,19.2125,25.9,15.5,95.0,52.0,9.1,2.0500000000000003
A807,2018-02-02,2018,0.0,2952.7,19.9625,27.0,15.9,100.0,48.0,7.6,1.8791666666666669
A807,2018-02-03,2018,0.0,3977.1,19.72083333333333,26.3,13.5,95.0,25.0,9.1,2.1333333333333333
A807,2018-02-04,2018,1.2,3944.3,18.754166666666663,24.3,16.0,100.0,52.0,9.9,2.7458333333333336
A807,2018-02-05,2018,0.2,2937.9,18.479166666666668,25.4,15.3,100.0,45.0,8.5,2.1416666666666666
A807,2018-02-06,2018,0.0,3650.4,19.633333333333333,26.9,14.0,100.0,30.0,6.8,1.4375
A807,2018-02-07,2018,6.2,3676.0,19.870833333333334,27.5,15.3,100.0,38.0,9.4,1.1041666666666667
A807,2018-02-08,2018,0.2,3798.7,22.09166666666667,29.2,17.5,100.0,39.0,8.0,2.0416666666666665
A807,2018-02-09,2018,0.0,3222.7,23.8,30.7,19.2,100.0,32.0,8.8,1.9125
A807,2018-02-10,2018,0.0,3231.9,23.60833333333333,27.9,20.8,100.0,53.0,10.3,2.254166666666667
A807,2018-02-11,2018,13.6,3535.2,22.5875,27.5,20.0,100.0,57.0,14.6,1.5458333333333334
A807,2018-02-12,2018,9.8,1213.7,19.558333333333334,22.8,14.7,,,10.5,2.0083333333333333
A807,2018-02-13,2018,1.2,1021.7,15.966666666666669,19.0,14.4,99.0,75.0,10.1,2.6041666666666665
A807,2018-02-14,2018,0.2,1371.7,15.991666666666667,19.1,14.7,100.0,69.0,10.5,2.5125
A807,2018-02-15,2018,0.2,1750.0,16.983333333333334,20.8,14.5,100.0,66.0,8.4,2.2416666666666667
A807,2018-02-16,2018,0.0,910.2,17.683333333333334,20.0,15.1,100.0,70.0,6.2,1.8875
A807,2018-02-17,2018,0.4,1965.5,18.391666666666666,23.1,15.1,100.0,60.0,7.2,1.775
A807,2018-02-18,2018,0.0,1654.6,19.691666666666663,24.0,16.8,100.0,54.0,6.2,1.6916666666666669
A807,2018-02-19,2018,5.6,2068.4,20.52083333333333,25.3,18.2,100.0,55.0,9.2,1.9416666666666669
A807,2018-02-20,2018,1.6,3407.0,20.566666666666663,26.1,17.8,100.0,51.0,13.5,2.708333333333333
A807,2018-02-21,2018,1.0,2778.9,21.4,27.4,18.2,100.0,53.0,9.6,3.033333333333333
A807,2018-02-22,2018,0.0,3651.1,21.7625,27.7,17.6,95.0,34.0,8.7,1.8833333333333333
A807,2018-02-23,2018,0.0,3974.0,19.775,25.9,16.5,100.0,49.0,9.2,2.433333333333333
A807,2018-02-24,2018,0.0,3473.9,19.65,25.6,16.5,100.0,47.0,8.2,2.1416666666666666
A807,2018-02-25,2018,0.0,3327.7,20.0,25.9,16.1,100.0,41.0,8.8,2.2125
A807,2018-02-26,2018,0.0,3844.3,20.541666666666668,28.1,15.0,100.0,33.0,6.9,1.4416666666666669
A807,2018-02-27,2018,0.0,3583.3,20.83333333333333,27.0,15.5,100.0,43.0,9.6,1.5791666666666666
A807,2018-02-28,2018,0.4,3636.9,21.65,28.8,17.1,100.0,34.0,7.5,1.7083333333333333
A807,2018-03-01,2018,0.6,3354.7,22.854166666666668,30.2,18.7,100.0,39.0,7.6,1.6875
A807,2018-03-02,2018,3.0,2902.5,22.141666666666666,27.7,19.0,100.0,51.0,9.9,1.3625
A807,2018-03-03,2018,42.4,3515.0,21.758333333333336,29.0,19.3,95.0,47.0,8.7,1.4916666666666665
A807,2018-03-04,2018,3.8,2213.7,21.48333333333333,26.4,18.1,78.0,54.0,8.7,1.1416666666666666
A807,2018-03-05,2018,1.2,2934.6,23.058333333333334,29.3,19.7,100.0,41.0,8.5,1.8625
A807,2018-03-06,2018,6.4,2274.6,22.479166666666668,28.2,19.4,98.0,46.0,8.4,1.2708333333333333
A807,2018-03-07,2018,4.8,1856.8,19.991666666666667,24.2,17.9,100.0,67.0,7.9,1.8166666666666669
A807,2018-03-08,2018,0.2,1524.3,18.445833333333333,22.3,16.2,100.0,63.0,6.8,2.125
A807,2018-03-09,2018,0.0,2780.3,20.1,25.9,16.6,99.0,53.0,6.2,1.8833333333333333
A807,2018-03-10,2018,10.2,3371.3,20.8875,27.7,17.9,100.0,44.0,8.4,1.7
A807,2018-03-11,2018,0.0,3362.5,23.09583333333333,29.5,18.3,100.0,31.0,9.8,1.8
A807,2018-03-12,2018,0.4,3163.3,23.725,30.1,19.1,100.0,38.0,11.1,1.9208333333333327
A807,2018-03-13,2018,0.0,3451.5,22.48333333333333,30.1,18.5,100.0,38.0,8.1,2.245833333333333
A807,2018-03-14,2018,45.0,3139.5,21.98333333333333,29.3,18.7,100.0,55.0,10.0,2.129166666666667
A807,2018-03-15,2018,1.4,2479.3,21.525,28.4,17.5,96.0,56.0,13.4,2.8166666666666664
A807,2018-03-16,2018,0.0,2812.9,21.995833333333334,28.2,16.8,100.0,44.0,6.4,1.6
A807,2018-03-17,2018,0.0,2241.3,22.429166666666664,27.5,19.5,100.0,57.0,5.5,1.7625
A807,2018-03-18,2018,0.2,3538.3,23.116666666666664,31.0,19.0,100.0,44.0,6.2,1.7958333333333334
A807,2018-03-19,2018,0.0,2863.7,24.52083333333333,30.0,20.8,100.0,51.0,11.5,1.6333333333333335
A807,2018-03-20,2018,8.4,2167.1,22.016666666666666,27.6,19.0,100.0,61.0,7.7,2.0708333333333333
A807,2018-03-21,2018,1.6,2305.1,19.35833333333333,23.4,17.9,100.0,70.0,6.5,1.6083333333333334
A807,2018-03-22,2018,0.0,1036.9,17.945833333333333,20.6,15.8,100.0,70.0,5.7,1.933333333333333
A807,2018-03-23,2018,0.0,2580.6,20.83333333333333,27.0,17.6,100.0,52.0,5.6,1.9541666666666664
A807,2018-03-24,2018,0.0,3448.7,23.104166666666668,29.5,19.0,100.0,46.0,8.4,2.25
A807,2018-03-25,2018,9.2,2059.3,21.816666666666663,26.7,19.2,100.0,57.0,14.4,2.0791666666666666
A807,2018-03-26,2018,7.6,632.7,17.766666666666666,19.9,16.3,,,8.4,1.925
A807,2018-03-27,2018,1.0,1007.1,18.97083333333333,23.0,16.4,84.0,66.0,5.3,0.8791666666666668
A807,2018-03-28,2018,9.0,2948.9,20.379166666666663,27.1,17.6,96.0,50.0,7.4,0.8624999999999999
A807,2018-03-29,2018,13.0,2093.3,20.508333333333333,25.3,18.4,77.0,58.0,7.5,0.9458333333333332
A807,2018-03-30,2018,17.2,3455.9,20.27083333333333,27.0,17.1,94.0,50.0,10.1,0.9916666666666668
A807,2018-03-31,2018,0.2,1691.1,20.175,24.0,18.3,99.0,60.0,7.1,1.1375
A807,2018-04-01,2018,0.0,2157.8,21.35833333333333,25.4,18.9,100.0,58.0,11.1,2.4458333333333333
A807,2018-04-02,2018,0.2,2816.1,21.59583333333333,26.1,19.1,100.0,48.0,12.9,3.4166666666666665
A807,2018-04-03,2018,0.0,2893.6,20.054166666666667,26.8,16.4,100.0,36.0,7.0,1.5125
A807,2018-04-04,2018,0.0,3351.4,20.48333333333333,26.7,16.8,100.0,34.0,7.3,1.3666666666666665
A807,2018-04-05,2018,4.2,2835.7,19.8375,27.1,16.7,99.0,37.0,10.5,1.5
A807,2018-04-06,2018,2.6,3317.7,19.4,25.3,16.5,89.0,46.0,6.5,1.4291666666666665
A807,2018-04-07,2018,0.0,3485.6,19.7375,26.0,15.8,100.0,44.0,6.0,1.4083333333333332
A807,2018-04-08,2018,0.0,2844.9,19.97083333333333,26.4,15.3,98.0,42.0,6.3,1.25
A807,2018-04-09,2018,0.0,3322.5,19.5,27.1,14.5,100.0,40.0,6.8,1.5125
A807,2018-04-10,2018,0.0,3168.7,20.39583333333333,27.2,15.6,100.0,38.0,7.4,1.7166666666666668
A807,2018-04-11,2018,0.0,3201.6,20.3,25.7,16.4,97.0,46.0,8.1,1.8583333333333327
A807,2018-04-12,2018,0.0,3140.9,20.3125,27.2,15.5,91.0,32.0,8.3,1.4541666666666666
A807,2018-04-13,2018,0.0,3018.8,20.879166666666663,29.3,14.8,84.0,21.0,7.9,1.1375
A807,2018-04-14,2018,0.4,1259.2,17.9875,20.3,15.6,100.0,77.0,8.2,2.0125
A807,2018-04-15,2018,0.4,1350.6,16.345833333333335,20.5,14.5,100.0,63.0,7.6,2.35
A807,2018-04-16,2018,0.4,1400.5,15.516666666666666,19.2,13.8,99.0,70.0,10.1,1.95
A807,2018-04-17,2018,0.8,1535.4,15.591666666666669,18.8,13.3,100.0,72.0,9.4,1.9375
A807,2018-04-18,2018,0.2,2993.8,17.087500000000002,24.7,11.7,100.0,42.0,6.8,1.375
A807,2018-04-19,2018,0.0,3010.3,18.9875,24.9,14.3,100.0,25.0,10.0,1.4958333333333331
A807,2018-04-20,2018,0.0,2939.2,18.8125,26.4,12.3,100.0,28.0,6.3,0.8333333333333334
A807,2018-04-21,2018,0.0,2922.7,19.075,27.6,12.8,100.0,30.0,6.0,0.8833333333333333
A807,2018-04-22,2018,0.0,2888.1,18.641666666666666,25.4,13.3,100.0,36.0,7.9,1.1583333333333334
