ESTACAO,DATA,ANO,rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A807,2015-01-01,2015,5.6,3415.7,22.941666666666663,28.4,19.2,91.0,53.0,14.7,2.5458333333333334
A807,2015-01-02,2015,0.4,3698.0,23.516666666666666,30.2,20.7,80.0,45.0,17.4,3.395833333333333
A807,2015-01-03,2015,0.2,1486.5,19.875,21.9,18.2,93.0,75.0,6.5,1.825
A807,2015-01-04,2015,8.0,2729.5,20.870833333333334,26.9,17.8,95.0,51.0,7.6,1.5416666666666667
A807,2015-01-05,2015,12.2,3546.8,20.8125,27.1,17.7,96.0,57.0,9.7,1.7958333333333334
A807,2015-01-06,2015,33.6,3939.0,22.675,30.7,17.0,96.0,35.0,18.9,1.4375
A807,2015-01-07,2015,0.4,3425.0,22.85,28.3,19.2,94.0,53.0,13.1,1.575
A807,2015-01-08,2015,4.4,3695.2,23.254166666666663,30.1,19.9,84.0,43.0,7.9,1.4291666666666665
A807,2015-01-09,2015,0.0,4083.0,24.075,31.2,18.7,94.0,39.0,11.0,2.2625
A807,2015-01-10,2015,0.8,3418.8,23.8125,30.7,20.5,82.0,42.0,9.4,1.3083333333333331
A807,2015-01-11,2015,17.8,3870.4,23.52083333333333,31.4,19.0,95.0,40.0,13.2,1.1083333333333334
A807,2015-01-12,2015,0.0,3858.3,25.816666666666663,33.6,19.9,93.0,26.0,9.7,1.5916666666666668
A807,2015-01-13,2015,0.4,3554.7,24.554166666666664,31.6,19.9,86.0,35.0,8.8,1.8583333333333327
A807,2015-01-14,2015,3.8,3569.7,23.620833333333334,31.3,17.6,93.0,36.0,11.7,2.35
A807,2015-01-15,2015,0.4,3779.4,24.129166666666663,30.9,19.7,80.0,39.0,8.0,1.675
A807,2015-01-16,2015,0.0,3705.2,24.65416666666667,32.6,20.6,84.0,37.0,8.7,1.5958333333333332
A807,2015-01-17,2015,0.0,3832.7,26.179166666666664,32.6,22.3,88.0,32.0,9.9,1.7833333333333332
A807,2015-01-18,2015,0.0,3681.6,25.495833333333334,32.4,20.5,84.0,30.0,8.7,1.8208333333333333
A807,2015-01-19,2015,4.0,3844.7,24.15416666666667,33.0,18.8,90.0,34.0,10.8,1.775
A807,2015-01-20,2015,5.8,3731.3,24.45,32.9,19.0,93.0,30.0,14.1,1.3875
A807,2015-01-21,2015,0.6,3093.6,20.8125,27.9,18.1,94.0,52.0,10.2,1.7291666666666667
A807,2015-01-22,2015,0.4,1799.3,19.008333333333333,23.2,17.0,94.0,65.0,9.4,2.970833333333333
A807,2015-01-23,2015,0.4,3001.7,19.45833333333333,24.9,15.4,94.0,47.0,9.5,2.341666666666667
A807,2015-01-24,2015,0.0,3420.2,21.52083333333333,29.8,16.2,93.0,31.0,7.5,1.5875
A807,2015-01-25,2015,1.2,3858.1,22.508333333333336,29.7,18.7,90.0,42.0,10.8,2.025
A807,2015-01-26,2015,0.0,3874.4,22.558333333333334,29.7,16.9,89.0,40.0,11.2,1.6083333333333334
A807,2015-01-27,2015,0.0,3698.9,23.791666666666668,29.5,19.7,86.0,44.0,8.5,1.7791666666666668
A807,2015-01-28,2015,5.6,3138.0,22.604166666666668,27.2,19.3,95.0,55.0,12.3,2.183333333333333
A807,2015-01-29,2015,2.4,2909.8,22.5625,27.2,19.2,92.0,58.0,14.6,3.7083333333333335
A807,2015-01-30,2015,5.8,980.4,18.554166666666667,22.9,15.9,95.0,72.0,7.1,2.1
A807,2015-01-31,2015,0.0,2271.3,18.816666666666663,24.0,16.5,94.0,63.0,6.8,2.175
A807,2015-02-01,2015,0.2,2627.6,20.325,27.3,17.1,94.0,58.0,7.7,1.808333333333333
A807,2015-02-02,2015,0.0,3316.0,21.508333333333336,28.4,17.5,87.0,45.0,9.7,1.35
A807,2015-02-03,2015,8.6,3594.0,21.291666666666668,28.8,17.6,94.0,48.0,11.3,1.325
A807,2015-02-04,2015,28.4,2462.3,19.416666666666668,25.3,17.3,96.0,57.0,6.1,1.075
A807,2015-02-05,2015,5.8,2433.0,18.90833333333333,24.5,17.2,96.0,61.0,8.8,1.2666666666666666
A807,2015-02-06,2015,6.2,3707.5,19.45,26.0,15.7,95.0,45.0,6.8,1.1375
A807,2015-02-07,2015,0.0,3577.4,20.679166666666667,27.7,17.2,90.0,35.0,8.1,1.7583333333333335
A807,2015-02-08,2015,15.8,3562.1,21.495833333333334,28.0,17.0,95.0,43.0,12.6,1.85
A807,2015-02-09,2015,0.8,3757.5,22.89583333333333,30.2,18.0,95.0,35.0,7.5,1.5625
A807,2015-02-10,2015,0.2,3410.2,23.854166666666668,30.1,19.2,94.0,43.0,8.4,1.8958333333333333
A807,2015-02-11,2015,3.6,3131.8,24.22083333333333,29.7,20.7,91.0,48.0,10.2,1.9583333333333333
A807,2015-02-12,2015,1.0,3491.6,23.504166666666663,30.2,21.1,92.0,50.0,13.7,1.9208333333333327
A807,2015-02-13,2015,3.2,3381.0,22.945833333333336,29.2,19.9,94.0,48.0,16.2,1.7125
A807,2015-02-14,2015,12.8,1454.9,19.85833333333333,23.5,17.8,96.0,70.0,8.2,1.2166666666666666
A807,2015-02-15,2015,2.2,1066.4,17.829166666666666,19.3,17.1,97.0,82.0,7.5,1.6625
A807,2015-02-16,2015,0.8,1546.6,18.3625,22.0,16.8,97.0,71.0,7.4,1.7708333333333333
A807,2015-02-17,2015,3.6,887.9,18.070833333333333,20.3,16.7,96.0,78.0,8.3,1.8
A807,2015-02-18,2015,5.0,2655.5,19.554166666666667,25.9,16.6,97.0,63.0,6.4,1.2333333333333332
A807,2015-02-19,2015,2.6,3321.3,22.2875,29.1,18.4,98.0,55.0,10.8,2.4
A807,2015-02-20,2015,6.4,2540.0,22.129166666666663,26.9,19.7,96.0,62.0,10.1,1.925
A807,2015-02-21,2015,1.2,2406.0,22.33333333333333,27.8,19.1,97.0,59.0,8.0,2.0
A807,2015-02-22,2015,0.0,3997.3,23.254166666666663,28.9,19.8,86.0,38.0,7.9,1.9458333333333333
A807,2015-02-23,2015,0.0,3703.9,22.46666666666667,28.5,18.0,94.0,45.0,6.4,1.0125
A807,2015-02-24,2015,18.6,2730.4,21.22083333333333,28.3,16.6,95.0,49.0,12.1,1.175
A807,2015-02-25,2015,1.2,3598.1,21.325,28.9,15.5,96.0,44.0,9.7,1.6875
A807,2015-02-26,2015,3.8,3522.9,22.825,30.0,18.5,92.0,45.0,9.3,1.6041666666666667
A807,2015-02-27,2015,0.4,3629.9,22.4625,30.3,18.3,94.0,39.0,12.7,2.1625
A807,2015-02-28,2015,3.0,2241.4,20.041666666666668,23.7,18.2,96.0,65.0,9.7,2.325
A807,2015-03-01,2015,0.0,3472.1,19.508333333333333,24.5,15.9,91.0,46.0,12.7,3.158333333333333
A807,2015-03-02,2015,0.0,1958.3,19.59583333333333,24.4,15.9,87.0,61.0,9.0,2.0708333333333333
A807,2015-03-03,2015,0.0,3449.3,21.15833333333333,27.5,16.8,90.0,47.0,8.2,1.6458333333333333
A807,2015-03-04,2015,0.0,3170.0,21.525,29.3,17.2,95.0,43.0,6.9,1.4916666666666665
A807,2015-03-05,2015,21.2,2384.2,22.183333333333334,28.4,19.0,97.0,51.0,9.6,1.3875
A807,2015-03-06,2015,1.4,1250.3,20.729166666666668,24.2,19.0,97.0,70.0,6.1,0.7916666666666666
A807,2015-03-07,2015,1.6,2849.9,20.633333333333333,25.7,18.6,97.0,64.0,11.1,1.8375
A807,2015-03-08,2015,8.4,2871.8,19.52083333333333,25.7,17.9,97.0,61.0,9.3,1.35
A807,2015-03-09,2015,0.0,2334.4,19.45,24.9,17.3,97.0,60.0,8.3,1.0833333333333333
A807,2015-03-10,2015,0.8,3196.6,20.475,26.6,17.5,97.0,53.0,8.2,1.3916666666666666
A807,2015-03-11,2015,8.4,3205.8,20.27083333333333,27.1,16.9,97.0,46.0,8.9,1.3916666666666666
A807,2015-03-12,2015,0.4,3482.2,21.229166666666668,27.8,17.8,96.0,45.0,7.0,1.2416666666666667
A807,2015-03-13,2015,14.6,3097.1,21.6125,27.9,17.2,97.0,44.0,8.2,1.2333333333333334
A807,2015-03-14,2015,10.4,2277.9,20.966666666666665,26.5,18.5,95.0,55.0,9.3,0.8083333333333335
A807,2015-03-15,2015,0.2,3617.9,22.141666666666666,28.9,18.5,97.0,44.0,7.1,0.8833333333333333
A807,2015-03-16,2015,9.0,1529.7,20.83333333333333,24.9,18.6,95.0,66.0,6.6,0.9083333333333332
A807,2015-03-17,2015,0.2,1575.8,19.58333333333333,22.8,18.4,96.0,70.0,7.4,1.7375
A807,2015-03-18,2015,0.0,2120.2,18.841666666666665,23.1,16.8,94.0,61.0,8.4,1.9208333333333327
A807,2015-03-19,2015,0.0,2208.8,18.979166666666668,23.6,16.7,86.0,63.0,8.4,2.025
A807,2015-03-20,2015,0.0,1982.4,20.029166666666665,24.5,17.6,95.0,59.0,6.1,1.2958333333333334
A807,2015-03-21,2015,2.0,2536.3,20.45833333333333,27.0,18.2,92.0,39.0,9.8,1.25
A807,2015-03-22,2015,0.0,1072.2,17.633333333333333,19.7,16.4,94.0,76.0,7.3,1.9791666666666667
A807,2015-03-23,2015,0.2,1525.3,17.704166666666666,23.2,15.2,95.0,60.0,7.9,1.6541666666666668
A807,2015-03-24,2015,0.0,2864.8,19.03333333333333,25.1,16.2,88.0,44.0,7.6,1.4
A807,2015-03-25,2015,0.0,3173.2,19.258333333333333,25.2,13.8,96.0,48.0,7.7,1.6916666666666669
A807,2015-03-26,2015,0.0,3279.0,20.5125,28.5,15.3,96.0,30.0,6.6,1.3
A807,2015-03-27,2015,23.0,2318.4,21.33333333333333,26.7,18.3,97.0,47.0,9.8,1.4916666666666665
A807,2015-03-28,2015,3.0,1172.7,19.47083333333333,22.6,18.2,97.0,72.0,6.8,1.375
A807,2015-03-29,2015,6.0,1106.4,18.2625,20.6,16.5,98.0,78.0,6.7,1.4
A807,2015-03-30,2015,4.4,2353.3,19.379166666666663,25.3,16.5,97.0,65.0,9.2,1.6583333333333332
A807,2015-03-31,2015,0.2,3325.3,20.17083333333333,25.9,15.1,91.0,36.0,10.2,2.091666666666667
A807,2015-04-01,2015,0.0,2641.5,19.566666666666663,26.5,15.2,97.0,39.0,7.4,0.9125
A807,2015-04-02,2015,0.0,2801.6,18.9875,25.3,13.9,93.0,43.0,6.6,1.3375
A807,2015-04-03,2015,0.2,3280.9,18.175,25.0,13.4,97.0,40.0,6.5,1.225
A807,2015-04-04,2015,0.0,3155.6,18.604166666666668,25.9,14.2,96.0,34.0,5.9,1.1041666666666667
A807,2015-04-05,2015,1.0,2267.5,20.341666666666665,25.7,17.1,94.0,61.0,11.7,2.066666666666667
A807,2015-04-06,2015,0.0,1324.6,18.558333333333334,22.3,15.7,90.0,54.0,10.4,2.654166666666667
A807,2015-04-07,2015,0.0,2154.6,14.9625,19.2,11.2,86.0,58.0,8.7,2.6166666666666667
A807,2015-04-08,2015,0.0,2656.6,16.258333333333333,21.6,12.2,84.0,52.0,8.0,2.175
A807,2015-04-09,2015,0.0,3251.0,17.875,24.7,13.2,96.0,45.0,6.9,1.3958333333333333
A807,2015-04-10,2015,0.0,2616.0,18.570833333333333,24.8,15.2,95.0,47.0,6.0,1.0708333333333333
A807,2015-04-11,2015,0.2,3065.2,19.125,26.7,13.6,96.0,34.0,5.9,0.8291666666666666
A807,2015-04-12,2015,0.0,2972.1,18.966666666666665,25.8,14.7,98.0,43.0,7.2,1.075
A807,2015-04-13,2015,0.0,2906.4,18.39583333333333,25.4,13.1,96.0,45.0,6.8,1.2625
A807,2015-04-14,2015,0.0,2843.7,19.23333333333333,25.9,14.7,96.0,42.0,6.8,1.2125
A807,2015-04-15,2015,0.0,2369.0,20.39583333333333,25.2,17.2,91.0,42.0,9.2,1.5375
A807,2015-04-16,2015,0.0,1769.1,20.0125,24.5,17.8,97.0,58.0,7.0,1.0958333333333334
A807,2015-04-17,2015,0.6,1809.2,19.304166666666667,24.9,16.9,97.0,57.0,6.8,1.2666666666666666
A807,2015-04-18,2015,0.8,2531.2,20.3875,26.3,16.7,93.0,48.0,8.8,1.4083333333333332
A807,2015-04-19,2015,0.2,1553.1,20.5375,24.1,18.7,93.0,67.0,6.2,1.2916666666666667
A807,2015-04-20,2015,0.6,2838.1,22.375,28.1,19.5,94.0,55.0,9.5,1.8916666666666664
A807,2015-04-21,2015,5.8,1202.8,20.308333333333334,25.2,16.1,96.0,64.0,9.6,1.5208333333333333
A807,2015-04-22,2015,6.0,813.5,16.425,18.4,14.7,97.0,76.0,8.2,1.7375
A807,2015-04-23,2015,0.2,771.2,16.870833333333334,19.4,15.4,98.0,78.0,6.3,1.7916666666666667
A807,2015-04-24,2015,0.0,2727.0,18.8,23.9,15.6,97.0,54.0,8.3,1.6875
A807,2015-04-25,2015,0.0,2663.0,17.099999999999998,22.8,12.6,97.0,46.0,8.0,1.7
A807,2015-04-26,2015,0.0,1893.0,16.366666666666667,22.3,13.1,96.0,51.0,6.0,1.4166666666666667
A807,2015-04-27,2015,0.4,2602.5,17.695833333333333,24.2,14.3,97.0,44.0,6.0,1.0958333333333334
A807,2015-04-28,2015,0.0,2120.0,18.516666666666666,24.1,14.9,91.0,41.0,6.2,1.1041666666666667
A807,2015-04-29,2015,0.4,1635.1,15.408333333333331,19.3,12.4,88.0,64.0,9.1,2.7458333333333336
A807,2015-04-30,2015,0.0,1054.5,14.15,17.6,12.5,89.0,66.0,6.9,1.8458333333333328
A807,2015-05-01,2015,0.0,2744.0,15.1375,22.5,11.0,96.0,43.0,7.2,1.1125
A807,2015-05-02,2015,0.0,2774.0,16.883333333333333,23.6,12.4,95.0,34.0,7.3,1.6041666666666667
A807,2015-05-03,2015,0.0,1863.5,17.55,23.2,12.9,98.0,55.0,9.0,1.8
A807,2015-05-04,2015,13.2,2103.9,17.645833333333332,22.0,14.6,98.0,56.0,7.6,1.475
A807,2015-05-05,2015,0.0,1455.0,15.825,19.2,14.3,95.0,70.0,6.9,2.1
A807,2015-05-06,2015,0.0,2617.1,16.495833333333334,22.4,12.9,95.0,45.0,5.0,1.1083333333333334
A807,2015-05-07,2015,0.2,2115.9,14.354166666666666,19.5,12.1,98.0,62.0,8.3,1.5333333333333332
A807,2015-05-08,2015,0.2,1239.8,12.941666666666668,16.6,11.4,90.0,58.0,8.1,2.154166666666667
A807,2015-05-09,2015,0.0,2542.2,14.858333333333334,23.0,9.4,98.0,37.0,4.5,0.6583333333333333
A807,2015-05-10,2015,5.2,256.6,14.641666666666666,15.2,14.2,98.0,89.0,12.2,1.0375
A807,2015-05-11,2015,0.0,1559.6,15.325,18.1,14.1,97.0,65.0,8.7,2.191666666666667
A807,2015-05-12,2015,0.4,2156.7,14.179166666666667,18.8,12.2,98.0,67.0,11.1,2.575
A807,2015-05-13,2015,0.2,2621.8,14.329166666666666,19.4,10.9,96.0,48.0,7.9,1.9208333333333327
A807,2015-05-14,2015,0.2,1388.5,14.779166666666669,19.0,13.2,97.0,69.0,7.9,2.0541666666666667
A807,2015-05-15,2015,0.6,1878.1,15.441666666666668,20.9,13.0,97.0,58.0,7.8,1.3125
A807,2015-05-16,2015,0.2,1748.8,15.066666666666668,19.9,10.8,98.0,55.0,7.0,1.2
A807,2015-05-17,2015,0.0,1504.0,15.6375,19.9,12.5,97.0,60.0,5.7,0.6791666666666667
A807,2015-05-18,2015,0.2,1410.6,15.975,20.4,13.3,98.0,61.0,5.6,0.8291666666666666
A807,2015-05-19,2015,0.0,1437.9,16.675,21.7,14.5,97.0,58.0,6.2,1.2708333333333333
A807,2015-05-20,2015,0.2,1472.0,16.991666666666667,21.2,14.6,97.0,59.0,6.4,1.6666666666666667
A807,2015-05-21,2015,0.2,1108.6,16.883333333333333,20.6,14.3,96.0,66.0,5.9,1.4333333333333331
A807,2015-05-22,2015,0.0,2165.4,18.441666666666663,24.7,15.0,95.0,50.0,5.9,1.0791666666666666
A807,2015-05-23,2015,0.0,2414.2,19.75,25.0,16.5,97.0,52.0,9.0,1.9833333333333327
A807,2015-05-24,2015,0.0,2322.8,20.304166666666667,25.0,16.9,87.0,57.0,13.4,2.2958333333333334
A807,2015-05-25,2015,4.4,976.8,19.48333333333333,23.1,16.8,97.0,75.0,7.4,1.1833333333333331
A807,2015-05-26,2015,4.4,873.5,17.900000000000002,20.8,16.5,97.0,78.0,5.9,1.1208333333333331
A807,2015-05-27,2015,7.0,2138.6,18.266666666666666,24.3,16.2,98.0,65.0,14.4,2.083333333333333
A807,2015-05-28,2015,0.0,1361.1,15.433333333333332,16.9,13.7,90.0,63.0,13.7,3.829166666666667
A807,2015-05-29,2015,0.0,2257.6,12.691666666666668,17.0,9.9,96.0,42.0,7.2,1.5625
A807,2015-05-30,2015,0.0,947.1,12.033333333333331,15.5,7.8,93.0,58.0,8.3,1.0555555555555556
A807,2015-05-31,2015,0.0,1325.9,13.6625,18.9,11.4,88.0,67.0,6.9,0.6875
A807,2015-06-01,2015,0.2,1811.5,13.1125,18.3,10.2,98.0,55.0,5.3,0.7125
A807,2015-06-02,2015,0.2,1616.5,12.85,19.0,9.1,98.0,55.0,7.3,0.9125
A807,2015-06-03,2015,0.0,2488.4,14.829166666666666,21.2,11.3,96.0,60.0,6.4,1.325
A807,2015-06-04,2015,0.2,2405.2,15.604166666666666,23.4,11.6,99.0,42.0,5.4,0.6208333333333333
A807,2015-06-05,2015,0.2,2375.9,16.166666666666668,23.5,9.5,97.0,40.0,6.7,0.5958333333333333
A807,2015-06-06,2015,0.0,2445.4,16.716666666666665,23.4,10.4,98.0,40.0,9.3,1.3625
A807,2015-06-07,2015,0.2,2164.2,18.475,24.9,14.2,91.0,45.0,12.0,1.808333333333333
A807,2015-06-08,2015,0.0,2447.7,18.516666666666666,24.7,13.6,89.0,39.0,10.2,1.4458333333333335
A807,2015-06-09,2015,0.0,2399.1,18.6625,24.5,12.8,85.0,35.0,8.0,1.3208333333333333
A807,2015-06-10,2015,0.0,2096.7,19.904166666666665,24.6,15.7,76.0,40.0,11.4,2.6166666666666667
A807,2015-06-11,2015,0.0,2370.9,19.966666666666665,25.9,13.9,85.0,46.0,15.5,2.7916666666666665
A807,2015-06-12,2015,5.6,415.2,13.395833333333334,21.0,11.3,98.0,69.0,14.1,1.7416666666666665
A807,2015-06-13,2015,1.0,2159.9,16.5125,22.9,11.7,98.0,64.0,10.4,2.3666666666666667
A807,2015-06-14,2015,1.2,2217.1,20.53333333333333,25.4,17.6,85.0,50.0,17.7,4.316666666666666
A807,2015-06-15,2015,6.2,812.8,11.05,19.1,7.5,97.0,61.0,9.8,2.0625
A807,2015-06-16,2015,0.0,2499.7,12.554545454545456,16.4,6.3,85.0,47.0,7.0,1.9727272727272729
A807,2015-06-17,2015,0.0,1618.7,14.079166666666666,21.4,8.8,93.0,59.0,6.6,1.2375
A807,2015-06-18,2015,1.6,781.2,16.983333333333334,21.6,11.9,96.0,67.0,13.0,2.4125
A807,2015-06-19,2015,0.2,945.6,9.629166666666666,12.1,7.8,97.0,79.0,7.9,2.2666666666666666
A807,2015-06-20,2015,0.0,1327.7,11.730434782608697,15.6,7.3,96.0,69.0,10.2,1.9739130434782608
A807,2015-06-21,2015,0.0,2204.3,15.095833333333331,22.3,11.7,98.0,59.0,7.3,0.9625
A807,2015-06-22,2015,0.2,2314.4,17.037499999999998,24.2,11.3,98.0,35.0,6.4,0.9291666666666668
A807,2015-06-23,2015,0.0,2176.8,15.2875,24.7,10.3,97.0,44.0,7.5,0.9083333333333332
A807,2015-06-24,2015,0.0,856.7,11.125,13.2,9.0,92.0,74.0,8.6,2.433333333333333
A807,2015-06-25,2015,0.0,1265.9,11.65,13.8,10.7,96.0,68.0,8.5,2.466666666666667
A807,2015-06-26,2015,0.4,1808.3,13.108333333333334,16.2,11.4,97.0,69.0,9.0,2.225
A807,2015-06-27,2015,0.8,2052.7,13.020833333333334,19.1,8.4,98.0,51.0,6.8,1.3
A807,2015-06-28,2015,0.2,2507.8,13.404166666666669,19.9,9.7,98.0,46.0,6.8,1.0083333333333333
A807,2015-06-29,2015,0.2,2386.0,14.83809523809524,21.2,7.9,98.0,47.0,9.5,1.2666666666666668
A807,2015-06-30,2015,1.8,2215.8,15.866666666666667,22.7,10.4,95.0,50.0,12.1,2.075
A807,2015-07-01,2015,0.0,2279.4,16.091666666666665,21.8,12.9,97.0,46.0,7.3,1.2125
A807,2015-07-02,2015,0.0,573.7,13.504166666666668,14.6,12.3,94.0,80.0,6.9,2.0458333333333334
A807,2015-07-03,2015,2.0,1234.8,14.908333333333331,18.3,13.3,98.0,69.0,13.6,2.475
A807,2015-07-04,2015,0.0,1944.7,13.1875,15.8,9.1,96.0,37.0,9.5,2.8041666666666667
A807,2015-07-05,2015,0.0,1316.1,9.633333333333333,12.9,6.5,86.0,56.0,8.9,2.033333333333333
A807,2015-07-06,2015,0.0,1311.4,12.970833333333331,17.3,10.0,94.0,68.0,8.3,1.995833333333333
A807,2015-07-07,2015,1.2,572.7,14.879166666666668,17.8,13.2,98.0,79.0,5.0,0.8791666666666668
A807,2015-07-08,2015,8.0,595.3,14.795833333333334,16.3,13.3,98.0,84.0,7.5,1.4916666666666665
A807,2015-07-09,2015,0.2,1950.3,14.075,16.8,11.8,86.0,61.0,13.5,4.683333333333334
A807,2015-07-10,2015,16.6,2225.0,13.904347826086957,21.1,7.6,98.0,55.0,8.2,1.2478260869565216
A807,2015-07-11,2015,1.8,1848.0,15.7,19.7,12.9,98.0,63.0,13.9,3.095833333333333
A807,2015-07-12,2015,2.0,1151.5,15.170833333333334,18.8,13.2,97.0,64.0,14.8,1.975
A807,2015-07-13,2015,3.6,1878.9,17.458333333333332,23.3,13.3,98.0,60.0,12.6,2.095833333333333
A807,2015-07-14,2015,0.2,2206.6,21.195833333333333,25.6,18.8,76.0,51.0,15.2,3.029166666666667
A807,2015-07-15,2015,2.2,965.2,17.241666666666667,20.7,15.9,97.0,70.0,7.2,1.0333333333333334
A807,2015-07-16,2015,0.2,878.1,16.462500000000002,19.5,14.6,97.0,80.0,5.0,0.8624999999999999
A807,2015-07-17,2015,6.8,942.0,15.320833333333333,17.8,13.8,98.0,66.0,12.7,2.495833333333333
A807,2015-07-18,2015,0.2,2457.6,16.908333333333335,24.6,11.7,98.0,43.0,6.9,1.2416666666666667
A807,2015-07-19,2015,0.0,2474.5,17.229166666666668,23.5,12.3,99.0,50.0,10.7,1.6041666666666667
A807,2015-07-20,2015,0.0,2316.6,18.03333333333333,23.3,12.9,96.0,42.0,12.4,1.9083333333333328
A807,2015-07-21,2015,5.8,2172.9,15.3125,19.6,11.8,97.0,48.0,11.3,2.316666666666667
A807,2015-07-22,2015,0.0,1193.0,11.520833333333334,14.0,9.9,86.0,67.0,8.0,2.3208333333333333
A807,2015-07-23,2015,0.0,1851.3,13.5625,18.7,10.2,95.0,63.0,7.5,1.5875
A807,2015-07-24,2015,1.8,651.4,14.0875,16.5,12.8,97.0,83.0,8.4,1.3125
A807,2015-07-25,2015,1.8,2177.6,14.120833333333332,19.5,11.7,98.0,51.0,6.1,0.7999999999999999
A807,2015-07-26,2015,0.2,2666.4,12.875,19.5,8.3,99.0,35.0,5.1,0.9791666666666666
A807,2015-07-27,2015,0.2,2638.2,13.679166666666667,20.5,8.5,98.0,35.0,5.7,0.775
A807,2015-07-28,2015,0.2,2674.5,14.452173913043476,21.7,7.2,96.0,33.0,7.0,0.726086956521739
A807,2015-07-29,2015,0.0,2557.5,16.03181818181818,23.0,8.4,95.0,38.0,8.0,0.8772727272727273
A807,2015-07-30,2015,0.0,2624.6,15.820833333333333,23.8,9.0,96.0,36.0,5.1,0.4624999999999999
A807,2015-07-31,2015,0.2,2636.3,16.66086956521739,25.1,8.6,96.0,30.0,10.6,1.0260869565217392
A807,2015-08-01,2015,0.0,2750.7,18.475,26.4,11.2,93.0,26.0,6.5,1.075
A807,2015-08-02,2015,0.2,2662.7,17.579166666666666,24.6,10.8,96.0,35.0,10.7,1.3958333333333333
A807,2015-08-03,2015,0.0,2666.1,19.491666666666667,26.4,12.6,85.0,27.0,13.0,2.375
A807,2015-08-04,2015,0.0,2331.5,18.89583333333333,26.8,12.6,87.0,28.0,5.7,1.1791666666666667
A807,2015-08-05,2015,0.0,2372.5,18.654166666666665,25.5,14.4,97.0,30.0,9.2,1.5916666666666668
A807,2015-08-06,2015,0.0,2603.1,19.27083333333333,26.1,12.2,85.0,29.0,8.0,1.4375
A807,2015-08-07,2015,0.0,2666.4,19.92083333333333,27.4,13.1,77.0,28.0,9.2,1.4916666666666665
A807,2015-08-08,2015,0.0,2646.1,20.3375,28.6,13.2,84.0,25.0,7.1,1.1375
A807,2015-08-09,2015,0.0,2666.5,17.708333333333332,24.2,13.8,97.0,45.0,7.9,2.3125
A807,2015-08-10,2015,0.0,2676.7,18.98333333333333,25.1,15.4,94.0,45.0,9.3,2.183333333333333
A807,2015-08-11,2015,0.0,2723.6,18.85,26.2,15.4,98.0,39.0,6.9,1.5166666666666666
A807,2015-08-12,2015,0.0,2730.5,18.84583333333333,25.5,14.5,87.0,36.0,7.7,1.8375
A807,2015-08-13,2015,0.2,2823.0,17.895833333333332,25.7,10.7,98.0,31.0,8.0,1.3583333333333334
A807,2015-08-14,2015,0.0,2851.9,18.34583333333333,25.6,12.9,99.0,33.0,6.7,1.1875
A807,2015-08-15,2015,0.2,2808.4,18.6375,25.6,12.8,99.0,32.0,12.1,2.0
A807,2015-08-16,2015,0.0,2864.3,19.445833333333333,26.7,12.9,93.0,29.0,7.8,1.1833333333333331
A807,2015-08-17,2015,0.0,2734.9,18.02083333333333,25.3,12.7,96.0,39.0,8.0,1.8958333333333333
A807,2015-08-18,2015,0.2,2719.8,18.841666666666665,25.3,14.3,97.0,38.0,13.3,2.345833333333333
A807,2015-08-19,2015,1.4,2353.8,16.204166666666666,20.6,12.7,93.0,51.0,14.4,3.866666666666666
A807,2015-08-20,2015,0.0,1375.5,12.704166666666666,16.8,8.9,94.0,58.0,7.5,1.5291666666666668
A807,2015-08-21,2015,0.0,2130.0,14.2,20.2,10.7,89.0,54.0,8.6,1.925
A807,2015-08-22,2015,0.2,2967.9,15.3875,22.8,10.3,97.0,42.0,6.5,1.3791666666666669
A807,2015-08-23,2015,2.2,1146.4,15.045833333333334,19.8,12.6,91.0,60.0,17.3,1.7541666666666669
A807,2015-08-24,2015,0.2,906.8,13.604166666666666,15.4,11.6,98.0,77.0,9.8,2.3125
A807,2015-08-25,2015,0.8,1197.5,13.404166666666669,16.9,11.6,95.0,74.0,8.4,1.9
A807,2015-08-26,2015,0.0,1647.7,15.954166666666666,20.5,13.1,95.0,67.0,8.0,1.95
A807,2015-08-27,2015,8.2,1860.8,16.216666666666665,21.0,11.0,97.0,46.0,19.2,2.5625
A807,2015-08-28,2015,0.0,3024.2,15.341666666666669,23.3,8.7,96.0,22.0,7.4,1.1833333333333331
A807,2015-08-29,2015,0.0,3091.8,16.995833333333334,25.8,10.7,96.0,25.0,5.1,1.3916666666666666
A807,2015-08-30,2015,0.0,3168.0,20.07391304347826,30.6,10.1,84.0,13.0,6.6,1.0
A807,2015-08-31,2015,0.0,3119.4,20.991666666666667,29.7,11.8,89.0,19.0,9.9,1.775
A807,2015-09-01,2015,0.0,2928.1,18.629166666666663,27.5,13.6,85.0,34.0,11.6,1.7875
A807,2015-09-02,2015,0.0,1057.6,13.05,14.9,11.6,90.0,71.0,8.1,2.6333333333333333
A807,2015-09-03,2015,4.4,705.7,13.654166666666669,15.6,12.0,97.0,85.0,7.7,1.2041666666666668
A807,2015-09-04,2015,1.6,1989.7,15.604166666666666,20.2,13.5,98.0,58.0,7.6,1.3916666666666666
A807,2015-09-05,2015,0.2,2818.6,14.754166666666668,20.6,11.8,96.0,54.0,8.6,2.370833333333333
